,course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,rating,content_duration,published_timestamp,subject,Date,Free/Paid,clean_sorted,vid
345,607056,JavaScript Introduction to Object Oriented JavaScript,https://www.udemy.com/javascript-introduction-to-object-oriented-javascript/,90,7789,59,23,Intermediate Level,0.15,1.5,2015-10-01T17:43:34Z,Web Development,2015-10-01,Paid,JavaScript Introduction Object Oriented JavaScript,vid1
346,147908,JavaScript for Beginning Web Developers,https://www.udemy.com/learn-javascript-programming/,75,7785,416,33,All Levels,0.76,4.5,2014-01-16T18:07:39Z,Web Development,2014-01-16,Paid,JavaScript Beginning Web Developers,vid2
347,256200,How To Start Trading Penny Stocks In 10 Easy Steps 2017,https://www.udemy.com/penny-stock-trading-analyzing-the-most-profitable-stocks/,50,7750,58,15,Beginner Level,0.94,1.5,2014-07-17T08:02:54Z,Business Finance,2014-07-17,Paid,Start Trading Penny Stocks  Easy Steps ,vid3
348,596598,Basic Excel for Basic Bookkeeping and Accounting,https://www.udemy.com/basic-excel-for-basic-bookkeeping/,95,7743,340,33,All Levels,0.07,1.5,2015-09-10T00:30:48Z,Business Finance,2015-09-10,Paid,Basic Excel Basic Bookkeeping Accounting,vid4
349,1016536,Learn How to Manage & Customize Web Sites By Drupal CMS,https://www.udemy.com/drupal-course/,140,7741,9,36,All Levels,0.67,2.5,2016-12-11T21:05:33Z,Web Development,2016-12-11,Paid,Learn Manage Customize Web Sites Drupal CMS,vid1
350,803378,JavaScript in Action JavaScript Projects,https://www.udemy.com/javascript-in-action-learn-javascript-projects/,150,7720,58,17,Beginner Level,0.73,1.5,2016-03-29T18:01:39Z,Web Development,2016-03-29,Paid,JavaScript Action JavaScript Projects,vid2
351,30911,HTML5 APIs For JavaScript - A Course For Web Developers,https://www.udemy.com/html5-apis-for-javascript-a-course-for-web-developers/,50,7706,62,45,All Levels,0.12,5,2012-11-30T17:33:41Z,Web Development,2012-11-30,Paid,HTML APIs JavaScript Course Web Developers,vid3
352,161986,Learn Building Your Own Website Without Coding,https://www.udemy.com/learn-building-your-own-website-without-coding/,50,7660,7,19,All Levels,0.08,2,2014-03-21T01:53:04Z,Web Development,2014-03-21,Paid,Learn Building Website Without Coding,vid4
353,159760,Create A Custom Responsive WordPress Website For A Client,https://www.udemy.com/create-custom-responsive-wordpress-website-client/,95,7517,89,47,Intermediate Level,0.89,4.5,2014-04-21T11:35:18Z,Web Development,2014-04-21,Paid,Create Custom Responsive WordPress Website Client,vid1
354,548278,The Complete Web Development Course - Build 15 Projects,https://www.udemy.com/complete-web-development-course/,200,7501,1213,384,All Levels,0.42,76.5,2015-11-09T22:01:02Z,Web Development,2015-11-09,Paid,Complete Web Development Course Build  Projects,vid2
355,631128,Complete Python Web Course: Build 8 Python Web Apps,https://www.udemy.com/the-complete-python-web-course-learn-by-building-8-apps/,110,7489,941,173,All Levels,0.42,16,2015-11-08T20:57:35Z,Web Development,2015-11-08,Paid,Complete Python Web Course Build  Python Web Apps,vid3
356,627540,Options Trading - How to Win with Weekly Options,https://www.udemy.com/work-from-home-setup-your-own-options-trading-business/,115,7489,1190,25,Beginner Level,0.15,1,2015-10-22T21:54:28Z,Business Finance,2015-10-22,Paid,Options Trading Win Weekly Options,vid4
357,436496,SAP Crystal Reports with ASP.Net (Step by step),https://www.udemy.com/sap-crystalreports-for-beginners/,0,7484,304,5,Beginner Level,0.24,1,2015-03-04T01:33:32Z,Web Development,2015-03-04,Free,SAP Crystal Reports ASPNet Step step,vid1
358,200742,Create Single Page Website using Twitter Bootstrap 3,https://www.udemy.com/create-single-page-website-using-twitter-bootstrap/,20,7449,111,13,Expert Level,0.3,1,2014-04-19T20:10:39Z,Web Development,2014-04-19,Paid,Create Single Page Website using Twitter Bootstrap ,vid2
359,513958,Complete JavaScript Course for Beginners with Easy Examples,https://www.udemy.com/javascript-for-dummies-and-newbies/,200,7449,91,32,Beginner Level,0.38,4,2015-06-08T00:39:47Z,Web Development,2015-06-08,Paid,Complete JavaScript Course Beginners Easy Examples,vid3
360,911318,Master ECMAScript 2015 (ES6),https://www.udemy.com/ecmascript2015/,0,7438,441,37,All Levels,0.78,2.5,2016-11-28T22:10:27Z,Web Development,2016-11-28,Free,Master ECMAScript  ES,vid4
361,515188,HTML Learning the Basics Intro to HTML website coding,https://www.udemy.com/html-learning-the-basics-intro-to-html-website-coding/,20,7416,65,14,All Levels,0.96,0.65,2015-05-31T21:28:27Z,Web Development,2015-05-31,Paid,HTML Learning Basics Intro HTML website coding,vid1
362,76052,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,https://www.udemy.com/try-django/,50,7407,172,147,Beginner Level,0.68,20,2014-03-04T07:12:21Z,Web Development,2014-03-04,Paid,Try Django  Build Blog Learn Pythons  Library,vid2
363,560990,JavaScript DOM Dynamic Web interactive content Boot Camp,https://www.udemy.com/javascript-dom-dynamic-web-interactive-content-boot-camp/,75,7380,43,59,All Levels,0.68,2.5,2015-07-30T16:52:34Z,Web Development,2015-07-30,Paid,JavaScript DOM Dynamic Web interactive content Boot Camp,vid3
364,783158,Getting Started with HTML,https://www.udemy.com/html-basics-course/,40,7375,52,17,Beginner Level,0.24,1.5,2016-03-07T18:40:52Z,Web Development,2016-03-07,Paid,Getting Started HTML,vid4
365,92760,Crash Course: Fundamentals Of HTML & CSS From Scratch.,https://www.udemy.com/beginner-crash-course-fundamentals-of-html-css-in-60-mins/,20,7368,216,52,All Levels,0.61,2,2013-09-20T19:48:56Z,Web Development,2013-09-20,Paid,Crash Course Fundamentals HTML CSS Scratch,vid1
366,1109736,Beginners Introduction to Web Development,https://www.udemy.com/explore-web-development/,200,7331,55,18,All Levels,0.12,1.5,2017-02-13T17:40:58Z,Web Development,2017-02-13,Paid,Beginners Introduction Web Development,vid2
367,270976,A how to guide in HTML,https://www.udemy.com/a-how-to-guide-in-html/,0,7318,205,8,Beginner Level,0.23,0.5833333333,2014-08-10T20:19:10Z,Web Development,2014-08-10,Free,guide HTML,vid3
368,784544,HTML Introduction Course: Learn HTML in 2 hours!!!,https://www.udemy.com/html-introduction-course-learn-html-in-2-hours/,0,7304,368,28,Beginner Level,0.64,2,2016-03-08T15:24:31Z,Web Development,2016-03-08,Free,HTML Introduction Course Learn HTML  hours,vid4
369,371074,Sketch 3 from A to Z: Become an App Designer,https://www.udemy.com/learnsketch3/,75,7282,1629,42,All Levels,0.32,3.5,2015-01-03T08:21:48Z,Graphic Design,2015-01-03,Paid,Sketch  Z Become App Designer,vid1
370,718426,Create a Dynamic User Registration Form from scratch,https://www.udemy.com/create-a-dynamic-user-registration-form-from-scratch/,100,7213,50,38,All Levels,0.73,3,2016-01-09T04:31:40Z,Web Development,2016-01-09,Paid,Create Dynamic User Registration Form scratch,vid2
371,481696,Code & Grow Rich: Earn More As An Entrepreneur Or Developer,https://www.udemy.com/code-grow-rich-earn-more-as-an-entrepreneur-or-developer/,200,7211,52,491,All Levels,0.29,57,2016-02-10T01:09:19Z,Web Development,2016-02-10,Paid,Code Grow Rich Earn Entrepreneur Developer,vid3
372,1241518,Node Package Manager Course: Build and Publish NPM Modules,https://www.udemy.com/node-package-manager-course-build-and-publish-npm-modules/,30,7196,8,38,All Levels,0.47,6.5,2017-06-06T17:56:50Z,Web Development,2017-06-06,Paid,Node Package Manager Course Build Publish NPM Modules,vid4
373,928858,Learn How To Build A Professional Web Site By Using Joomla,https://www.udemy.com/learn-how-to-build-a-professional-web-site-by-using-joomla/,70,7184,22,29,All Levels,0.34,4,2016-08-11T21:03:21Z,Web Development,2016-08-11,Paid,Learn Build Professional Web Site Using Joomla,vid1
374,1005312,【１日でマスター！】今日からはじめる資産形成,https://www.udemy.com/kabucom_start/,20,7183,819,14,All Levels,0.72,1,2017-01-19T23:51:32Z,Business Finance,2017-01-19,Paid,,vid2
375,194692,Quicklessons Piano Course - Learn to Play Piano by Ear!,https://www.udemy.com/quicklessons/,200,7178,260,144,Intermediate Level,0.15,8.5,2014-04-12T17:29:32Z,Musical Instruments,2014-04-12,Paid,Quicklessons Piano Course Learn Play Piano Ear,vid3
376,989452,Complete JQuery And JQuery UI Course For Beginner,https://www.udemy.com/complete-jquery-and-jquery-ui-course-for-beginner/,80,7169,277,20,All Levels,0.16,1,2016-10-27T21:56:49Z,Web Development,2016-10-27,Paid,Complete JQuery JQuery UI Course Beginner,vid4
377,233900,Get Started With Penny Stocks -Step by Step Guide to Trading,https://www.udemy.com/trading-penny-stocks-advanced-strategies/,200,7159,61,18,All Levels,0.11,2,2014-06-02T03:34:56Z,Business Finance,2014-06-02,Paid,Get Started Penny Stocks Step Step Guide Trading,vid1
378,531954,Projects in AngularJS - Learn by building 10 Projects,https://www.udemy.com/learn-angularjs-development/,40,7146,629,77,Beginner Level,0.89,14.5,2015-06-25T19:00:56Z,Web Development,2015-06-25,Paid,Projects AngularJS Learn building  Projects,vid2
379,716310,Create a Powerful Website with the Cool Bootstrap Framework,https://www.udemy.com/e107-tutorial-for-beginner-build-bootstrap-website/,0,7142,41,25,All Levels,0.18,4,2016-02-02T23:35:43Z,Web Development,2016-02-02,Free,Create Powerful Website Cool Bootstrap Framework,vid3
380,76524,A new approach to piano and playing songs for beginners,https://www.udemy.com/contemporary-piano/,50,7140,72,26,All Levels,0.18,1.5,2013-08-11T20:39:24Z,Musical Instruments,2013-08-11,Paid,new approach piano playing songs beginners,vid4
381,65493,Kids Coding - Beginners CSS,https://www.udemy.com/kids-coding-beginners-css/,100,7130,30,17,Intermediate Level,0.8,1,2013-07-25T19:55:43Z,Web Development,2013-07-25,Paid,Kids Coding Beginners CSS,vid1
382,584786,JavaScript HTML CSS Project make a Quiz Tutorial,https://www.udemy.com/javascript-html-css-project-make-a-quiz-tutorial/,95,7130,39,24,Intermediate Level,0.3,2,2015-08-18T18:37:17Z,Web Development,2015-08-18,Paid,JavaScript HTML CSS Project make Quiz Tutorial,vid2
383,106178,Become a Heroku Rails Ninja: Expert Level Deployment Tools,https://www.udemy.com/become-a-heroku-rails-ninja/,50,7090,52,30,All Levels,0.78,8.5,2014-02-15T16:03:28Z,Web Development,2014-02-15,Paid,Become Heroku Rails Ninja Expert Level Deployment Tools,vid3
384,1217948,Learn How To Become a Web Developer From Scratch,https://www.udemy.com/learn-how-to-become-a-front-end-web-developer-from-scratch/,200,7062,72,172,Beginner Level,0.61,11,2017-05-28T19:38:52Z,Web Development,2017-05-28,Paid,Learn Become Web Developer Scratch,vid4
385,1252630,React JS - Mastering Redux,https://www.udemy.com/react-js-mastering-redux/,100,7059,116,58,Beginner Level,0.75,5,2017-06-19T21:39:14Z,Web Development,2017-06-19,Paid,React JS Mastering Redux,vid1
386,1009254,"Beginner API development in Node, Express, ES6, & MongoDB",https://www.udemy.com/api-development/,165,7057,655,65,Beginner Level,0.74,18.5,2016-11-12T18:53:51Z,Web Development,2016-11-12,Paid,Beginner API development Node Express ES MongoDB,vid2
387,1041426,How To Build And Make A Wordpress Website From Scratch 2017,https://www.udemy.com/how-to-build-and-make-a-wordpress-website-from-scratch-2017/,0,7055,166,24,All Levels,0.96,2,2017-01-24T04:59:20Z,Web Development,2017-01-24,Free,Build Make Wordpress Website Scratch ,vid3
388,389018,How to Create a Wordpress Website from Scratch - No Coding,https://www.udemy.com/how-to-create-a-wordpress-website-from-scratch-no-coding/,20,7018,28,38,All Levels,0.16,3,2015-07-30T18:16:29Z,Web Development,2015-07-30,Paid,Create Wordpress Website Scratch Coding,vid4
389,462668,How To Build A Website From Scratch + Blogging Blueprint,https://www.udemy.com/how-to-build-a-website-from-scratch-blogging-blueprint/,20,7017,37,28,Intermediate Level,0.71,3.5,2015-04-08T17:39:03Z,Web Development,2015-04-08,Paid,Build Website Scratch Blogging Blueprint,vid1
390,11153,Learn jQuery: An In-depth Course For Beginners,https://www.udemy.com/jquery/,50,7014,95,62,All Levels,0.54,4.5,2011-11-29T01:29:11Z,Web Development,2011-11-29,Paid,Learn jQuery Indepth Course Beginners,vid2
391,520468,Canva : Graphic Design Theory Volume1,https://www.udemy.com/canva-course-graphic-design-theory-in-social-media-volume-1/,200,6975,122,29,All Levels,0.32,2.5,2015-06-05T21:37:33Z,Graphic Design,2015-06-05,Paid,Canva Graphic Design Theory Volume,vid3
392,377370,Learn to Trade the Stock Market without Blowing Your Profits,https://www.udemy.com/learn-to-trade-the-stock-market-without-blowing-your-profits/,60,6967,16,34,Beginner Level,0.48,1,2017-05-02T20:53:24Z,Business Finance,2017-05-02,Paid,Learn Trade Stock Market without Blowing Profits,vid4
393,1227322,React vs Angular vs Vue.js by Example,https://www.udemy.com/react-vs-angular-vs-vuejs-by-example/,0,6958,132,30,All Levels,0.53,3.5,2017-06-02T21:57:07Z,Web Development,2017-06-02,Free,React vs Angular vs Vuejs Example,vid1
394,1094930,DIY Design Professional Web Banners in Photoshop 4 Beginners,https://www.udemy.com/design-professional-web-banners-in-photoshop-for-beginners/,200,6944,30,24,All Levels,0.89,1,2017-02-01T15:44:11Z,Graphic Design,2017-02-01,Paid,DIY Design Professional Web Banners Photoshop  Beginners,vid2
395,451938,How To Setup a Micro-Blog in 3 Easy Steps,https://www.udemy.com/setup-your-own-micro-blog-in-3-easy-steps/,25,6937,22,7,Beginner Level,0.76,1,2015-03-20T18:49:20Z,Web Development,2015-03-20,Paid,Setup MicroBlog  Easy Steps,vid3
396,1191946,Getting Started with Angular 2+,https://www.udemy.com/getting-started-with-angular-2/,0,6909,401,14,Beginner Level,0.78,2,2017-04-27T22:25:40Z,Web Development,2017-04-27,Free,Getting Started Angular ,vid4
397,511838,The Advanced Web Developer Course,https://www.udemy.com/the-advanced-web-developer-course/,100,6890,99,90,Beginner Level,0.96,10.5,2015-06-03T18:21:21Z,Web Development,2015-06-03,Paid,Advanced Web Developer Course,vid1
398,396204,Graphic Design Masterclass: Learn Graphic Design in Projects,https://www.udemy.com/graphic-design/,95,6858,382,41,All Levels,0.15,3.5,2015-11-09T21:17:04Z,Graphic Design,2015-11-09,Paid,Graphic Design Masterclass Learn Graphic Design Projects,vid2
399,1024888,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,https://www.udemy.com/how-to-make-a-modern-wordpress-blog-2017-create-your-blog/,0,6856,137,19,All Levels,0.62,2,2016-11-29T23:01:43Z,Web Development,2016-11-29,Free,Make Modern Wordpress BLOG  Create Blog,vid3
400,409818,Get started playing blues harmonica,https://www.udemy.com/get-started-playing-blues-harmonica/,0,6853,398,23,Intermediate Level,0.99,0.6166666667,2015-03-30T22:01:08Z,Musical Instruments,2015-03-30,Free,Get started playing blues harmonica,vid4
401,140238,Become a Professional Web Developer | Version 3.0,https://www.udemy.com/web-development-tutorials/,200,6851,276,454,All Levels,0.94,60,2014-01-21T12:31:24Z,Web Development,2014-01-21,Paid,Become Professional Web Developer Version ,vid1
402,923616,Website Investing 101 - Buying & Selling Online Businesses,https://www.udemy.com/cash-flow-website-investing-buy-sell-online-businesses-digital-assets/,0,6811,151,51,Intermediate Level,0.52,2,2016-08-05T17:03:15Z,Business Finance,2016-08-05,Free,Website Investing  Buying Selling Online Businesses,vid2
403,125806,Comprehensive JavaScript Programming,https://www.udemy.com/comprehensive-javascript-programming/,20,6760,84,27,Beginner Level,0.47,3,2013-11-26T23:59:20Z,Web Development,2013-11-26,Paid,Comprehensive JavaScript Programming,vid3
404,755680,Draw a realistic Fantail using pencil,https://www.udemy.com/draw-a-realistic-fantail-using-pencil/,0,6754,109,20,All Levels,0.38,1,2016-02-11T22:05:05Z,Graphic Design,2016-02-11,Free,Draw realistic Fantail using pencil,vid4
405,288466,Become a Kick-Ass Web Developer: From Newbie to Pro,https://www.udemy.com/become-a-web-developer/,200,6751,44,353,Intermediate Level,0.17,48.5,2014-10-02T15:47:45Z,Web Development,2014-10-02,Paid,Become KickAss Web Developer Newbie Pro,vid1
406,730542,Introduction to Voice Design with Amazon's Alexa,https://www.udemy.com/amazonalexa/,0,6742,1036,6,Beginner Level,0.63,0.6833333333,2016-01-18T00:18:08Z,Web Development,2016-01-18,Free,Introduction Voice Design Amazons Alexa,vid2
407,1105778,A-Frame WebVR Programming Tutorial Series (Virtual Reality),https://www.udemy.com/a-frame-webvr/,40,6648,16,22,All Levels,0.15,1.5,2017-05-24T05:25:53Z,Web Development,2017-05-24,Paid,AFrame WebVR Programming Tutorial Series Virtual Reality,vid3
408,812588,The Complete jQuery Course: From Beginner To Advanced!,https://www.udemy.com/jquery-tutorial/,195,6636,302,50,All Levels,0.66,6,2016-05-26T19:10:29Z,Web Development,2016-05-26,Paid,Complete jQuery Course Beginner Advanced,vid4
409,65492,Kids Coding - Beginner HTML,https://www.udemy.com/kids-coding-beginner-html/,20,6628,53,19,Beginner Level,0.82,1,2013-07-19T20:44:50Z,Web Development,2013-07-19,Paid,Kids Coding Beginner HTML,vid1
410,371490,Graphic Design: Create Animated GIF Ad Banners in Photoshop,https://www.udemy.com/create-cool-animated-gif-advertising-banners-with-photoshop/,20,6612,44,20,All Levels,0.84,1,2014-12-19T22:46:05Z,Graphic Design,2014-12-19,Paid,Graphic Design Create Animated GIF Ad Banners Photoshop,vid2
411,670034,Advanced Javascript,https://www.udemy.com/top-javascript-interview-questions-and-answers/,200,6601,1304,26,Beginner Level,0.15,3.5,2015-11-21T06:56:33Z,Web Development,2015-11-21,Paid,Advanced Javascript,vid3
412,242574,Object Oriented Programming (OOP) in PHP - Build An OOP Site,https://www.udemy.com/object-oriented-programming-in-php/,20,6588,721,36,Beginner Level,0.43,2,2014-06-17T07:34:03Z,Web Development,2014-06-17,Paid,Object Oriented Programming OOP PHP Build OOP Site,vid4
